pureid,date_earliest_published,date_published,date_eprint_first_online,title,ut_authors,all_authors,orgs,dois,other_links,pagescount,pages,apc_paid_amount,date_created,file_names,other_files,article_number,item_type,year,open_access,keywords,last_modified,import_source,event,journal_title,issn,author_pureids,publisher_other,is_doaj,publisher_journal,linked_dataset_title,linked_dataset_pureid,linked_dataset_doi,linked_dataset_url
166680915,2019-11-17,2020-05-01,2019-11-17,Are current wireless monitoring systems capable of detecting adverse events in high-risk surgical patients? A descriptive study,"van Rossum, Mathilde Catharina","Blokhuis, Taco | Breteler, Martine | Hermans, Mathilde | Kalkman, Cor J. | Kleinjan, Eline | Leenen, Luke | Numan, Lieke | Ruurda, Jelle P. | van Hillegersberg, Richard",Biomedical Signals and Systems | Technical Medicine,https://doi.org/10.1016/j.injury.2019.11.018,http://www.scopus.com/inward/record.url?scp=85075889502&partnerID=8YFLogxK,,S97-S105,0.0,2020-01-08 09:11:22.687,Breteler2019are,,,Article,2020,Open,Telemedicine | Remote patient monitoring | mHealth | Vital signs | Wearable monitoring,2024-02-16 23:53:48.397,,,Injury,0020-1383,3037765,,False,Elsevier,,,,
166460316,2018-01-01,2018-01-01,,Capillary pinning assisted patterning of cell-laden hydrogel microarrays in microchips,"Eijkel, Jan C.T. | Gümüscü Sefünc, Burcu ","Eijkel, Jan C.T. | Gumuscu, Burcu",Biomedical and Environmental Sensorsystems | Mesa+,https://doi.org/10.1007/978-1-4939-7792-5_18,http://www.scopus.com/inward/record.url?scp=85045396999&partnerID=8YFLogxK,14,225-238,0.0,2020-01-07 22:02:34.316,,,,Chapter,2018,Closed,Cell-laden hydrogel arrays | Microfluidic chip | Polyethylene glycol diacrylate | Fabrication | Thermogelation | UV induced polymerization | Hydrogel microarrays | Collagen | Polyacrylamide,2024-02-08 14:16:46.163,Scopus,,,,3048226 | 3112815,Humana Press,Not set,,,,,
166459465,2017-01-23,2017-01-23,,Improving the Resolution of 3D-Printed Molds for Microfluidics by Iterative Casting-Shrinkage Cycles,"Eijkel, Jan C.T.","Eijkel, Jan C.T. | Li, Jun | Sun, Miao | Xie, Yanbo | Zhu, Jihong",Biomedical and Environmental Sensorsystems | Mesa+,https://doi.org/10.1021/acs.analchem.6b05148,http://www.scopus.com/inward/record.url?scp=85026628309&partnerID=8YFLogxK,5,2227-2231,0.0,2020-01-07 21:59:01.945,Article,,,Article,2017,Closed,n/a OA procedure,2024-01-05 16:50:59.646,Scopus,,Analytical chemistry,0003-2700,3112815,,False,American Chemical Society,,,,
166459328,2019-03-18,2019-04-10,2019-03-18,Fluorescence-Based Observation of Transient Electrochemical and Electrokinetic Effects at Nanoconfined Bipolar Electrodes,"Eijkel, Jan C.T. | Pennathur, Sumita","Arroyo-Currás, Netzahualcóyotl | Eden, Alexander | Eijkel, Jan C.T. | Mackenzie, Sean | Meinhart, Carl D. | Pennathur, Sumita | Satik, Yesil | Scida, Karen",Biomedical and Environmental Sensorsystems,https://doi.org/10.1021/acsami.9b01339,http://www.scopus.com/inward/record.url?scp=85064201739&partnerID=8YFLogxK,10,13777-13786,0.0,2020-01-07 21:58:09.083,acsami.9b01339,,,Article,2019,Closed,electrokinetics | fluorescence | n/a OA procedure | UT-Hybrid-D | nanoconfinement | bipolar electrode | electric double layer | electrochemistry | water electrolysis,2024-01-05 08:08:55.463,Scopus,,ACS Applied Materials and Interfaces,1944-8244,3088900 | 3112815,,False,American Chemical Society,,,,
166459242,2020-01-10,2020-01-10,,Discharging behavior of confined bipolar electrodes,"Eijkel, Jan C.T. | Pennathur, Sumita","Arroyo-Currás, N. | Eden, A. | Eijkel, J.C.T. | Meinhart, C.D. | Pennathur, S. | Scida, K.",Biomedical and Environmental Sensorsystems,https://doi.org/10.1016/j.electacta.2019.135275,http://www.scopus.com/inward/record.url?scp=85075857650&partnerID=8YFLogxK,,,0.0,2020-01-07 21:57:06.288,Eden2020discharging,,135275,Article,2020,Open,Bipolar electrochemistry | Nanofluidics | 22/2 OA procedure | Induced-charge electrokinetics | Discharging dynamics | Electrical double layers,2024-01-12 18:17:21.457,Scopus,,Electrochimica acta,0013-4686,3088900 | 3112815,,False,Elsevier,,,,
166204736,2020-01-09,2020-01-09,,Robotic systems for breast biopsy using MRI and ultrasound imaging,"Groenhuis, Vincent","Groenhuis, Vincent ",Robotics and Mechatronics,https://doi.org/10.3990/1.9789036548922,,308,,0.0,2020-01-06 18:45:27.984,Thesis V. Groenhuis,,,"PhD Thesis - Research UT, graduation UT",2020,Open,,2021-12-03 16:05:47.291,,,,,3121354,University of Twente,Not set,,,,,
166195325,2020-03-01,2020-03-01,,Geometrical changes in Anaconda endograft limbs after endovascular aneurysm repair,"Geelkerken, Robert Herman | Koenrades, Maaike Anne | Simmering, Jaimy Ashley | Slump, Cornelis Herman","Geelkerken, Robert H. | Koenrades, Maaike A. | Simmering, Jaimy A. | Slump, Cornelis H.",Multi-Modality Medical Imaging | Robotics and Mechatronics | TechMed Research,https://doi.org/10.1053/j.semvascsurg.2019.11.001,,12,94-105,0.0,2020-01-06 09:36:31.64,1-s2.0-S0895796719300493-main,,,Article,2020,Open,UT-Hybrid-D,2024-01-05 16:38:25.452,Scopus,,Seminars in Vascular Surgery,0895-7967,3015934 | 3043722 | 3087561 | 80875442,,False,W.B. Saunders Ltd,,,,
166194866,2019-11-16,2019-11-16,,The Relationship Between Diagnosed Burnout and Sleep Measured by Activity Trackers,"Hutten, Miriam Marie Rosé | Nelson, Elizabeth Christine | Noordzij, Matthijs Leendert","Nelson, Elizabeth C. | Noordzij, Matthijs L. | Verhagen, Tibert | Vollenbroek-Hutten, Miriam M.R. | de Keijzer, Rosanne","Biomedical Signals and Systems | Psychology, Health & Technology",https://doi.org/10.1007/978-3-030-34833-5_24,http://www.scopus.com/inward/record.url?scp=85076558147&partnerID=8YFLogxK,17,315-331,0.0,2020-01-06 09:24:13.571,Nelson2019_Chapter_TheRelationshipBetweenDiagnose,,,Conference contribution,2019,Closed,Digital health | Self-tracking | Sleep quality | Quantified self | Wearable technology | eHealth,2024-01-05 16:38:25.395,Scopus,"14th EAI International Conference on Body Area Networks, BodyNets 2019",,,3078429 | 3095216 | 3126177,Springer,Not set,,,,,
165256858,2019-12-15,2019-12-15,,"Who Do You Prefer? The Effect of Age, Gender and Role on Users’ First Impressions of Embodied Conversational Agents in eHealth","Beinema, Theresa Charlotte | Hermens, Hermanus J. | Tabak, Monique | op den Akker, Harm | ter Stal, Silke ","Beinema, Tessa | Hermens, Hermie | Tabak, Monique | op den Akker, Harm | ter Stal, Silke",Biomedical Signals and Systems,https://doi.org/10.1080/10447318.2019.1699744,http://www.scopus.com/inward/record.url?scp=85076895557&partnerID=8YFLogxK,,,0.0,2020-01-02 12:55:36.525,TerStal2019who,,,Article,2019,Open,,2024-02-16 23:37:38.512,Scopus,,International journal of human-computer interaction,1044-7318,3077615 | 3104314 | 3127340 | 17122050 | 18424002,,False,Taylor & Francis,,,,
164788182,2019-11-18,2019-11-18,2019-11-18,Fault Trees from Data,"Bucur, Doina | Stoelinga, Mariëlle Ida Antoinette","Bucur, Doina | Linard, Alexis | Stoelinga, Mariëlle",Datamanagement & Biometrics | Formal Methods and Tools,https://doi.org/10.1007/978-3-030-35540-1_2,http://www.scopus.com/inward/record.url?scp=85076704235&partnerID=8YFLogxK,19,19-37,0.0,2019-12-31 16:01:29.467,Linard2019fault,,,Conference contribution,2019,Open,Evolutionary algorithm | Fault tree induction | 22/2 OA procedure | Safety-critical systems | Cyber-physical systems,2024-01-05 16:35:37.957,Bibtex,"5th International Symposium on Dependable Software Engineering: Theories, Tools, and Applications, SETTA 2019",,,3018915 | 3035703,Springer,Not set,,,,,
164788101,2019-04-24,2019-04-24,,The Recent Applications of Machine Learning in Rail Track Maintenance,"Chenariyan Nakhaee, Muhammad  | Hiemstra, Djoerd | Stoelinga, Mariëlle Ida Antoinette","Hiemstra, Djoerd | Nakhaee, Muhammad Chenariyan | Noort, Martijn van | Stoelinga, Mariëlle",Datamanagement & Biometrics | Formal Methods and Tools,https://doi.org/10.1007/978-3-030-18744-6_6,http://www.scopus.com/inward/record.url?scp=85066852239&partnerID=8YFLogxK,15,91-105,0.0,2019-12-31 15:55:32.189,ChenariyanNakhaee2019recent,,,Conference contribution,2019,Open,Machine learning | Maintenance | 2023 OA procedure | Rail track | Deep learning,2024-01-05 16:34:14.196,Bibtex,,,,3035703 | 3091652 | 60519787,Springer,Not set,,,,,
164552753,2019-12-01,2019-12-01,,Tunable microstructured membranes in organs-on-chips to monitor transendothelial hydraulic resistance,"Arik, Yusuf Bilgehan | Das, Pritam  | Lammertink, Rob G.H. | de Sá Vivas, Aisen Gabriel | van der Meer, Andries Dirk","Arik, Yusuf B. | Bacchin, Patrice | Das, Pritam | Lahitte, Jean François | Lammertink, Rob G.H. | Remigy, Jean Christophe | Vivas, Aisen | van der Meer, Andries D.","Applied Stem Cell Technologies | Biomedical and Environmental Sensorsystems | Mesa+ | Soft matter, Fluidics and Interfaces | TechMed Research",https://doi.org/10.1089/ten.tea.2019.0021,,11,1635-1645,0.0,2019-12-30 14:49:53.881,Article,,,Article,2019,Open,Microfluidics | 22/4 OA procedure | Oorgans-on-chips | Transendothelial hydraulic resistance | Microstructured 3D porous membrane | Transendothelial pressure,2024-01-05 03:10:11.741,Scopus,,Tissue Engineering - Part A,1937-3341,3027569 | 3035431 | 3041280 | 3119574 | 21719831,,False,Mary Ann Liebert,,,,
162072761,2019-12-20,2019-12-20,,Developing a method for the operational control of an ecovat system,"de Goeijen, Gijs Jan Herman","de Goeijen, Gijs Jan Herman",Computer Architecture Design and Test for Embedded Systems,https://doi.org/10.3990/1.9789036549097,,159,,0.0,2019-12-20 14:15:37.791,Gijs de Goeijen - Developing a Method for the Operational Control of an Ecovat System,,,"PhD Thesis - Research UT, graduation UT",2019,Open,,2021-12-03 16:02:20.879,,,,,3135564,University of Twente,Not set,,,,,
162072712,2019-12-20,2019-12-20,,Developing microfluidic tooling for 3D cell-culture,"Loessberg-Zahl, Joshua Taylor","Loessberg-Zahl, Joshua Taylor",Biomedical and Environmental Sensorsystems,https://doi.org/10.3990/1.9789036549202,,166,,0.0,2019-12-20 14:09:01.673,Thesis J.T. Loessberg-Zahl,,,"PhD Thesis - Research UT, graduation UT",2019,Open,,2021-12-03 16:02:20.869,,,,,3089168,University of Twente,Not set,,,,,
161748565,2019-10-14,2019-10-14,,Evaluation of dominant and non-dominant hand movements for volleyball action modelling,"Postma, Doederus Boëtius Witsius | Reidsma, Dennis | Salim, Fahim Ahmed | van Beijnum, Bernhard J.F. | van Delden, Robertus Wilhelmus","Cengiz, Kubra | Haider, Fasih | Luz, Saturnino | Naghashi, Vahid | Postma, Dees | Reidsma, Dennis | Salim, Fahim | Tengiz, Izem | Van Delden, Robby | Yengec Tasdemir, Sena Busra | van Beijnum, Bert-Jan",Biomedical Signals and Systems | Human Media Interaction,https://doi.org/10.1145/3351529.3360651,,,,0.0,2019-12-19 20:32:12.996,a8-haider,,8,Conference contribution,2019,Closed,Human-Media Interaction | Gestures Analysis | Multimodal Feedback,2024-01-05 16:28:39.505,,"21st ACM International Conference on Multimodal Interaction, ICMI 2019",,,3022336 | 3047058 | 3055638 | 67476023 | 94495882,Association for Computing Machinery,Not set,,,,,
161741717,2019-10-17,2019-10-17,,Towards smart sports exercises,"Postma, Doederus Boëtius Witsius | Reidsma, Dennis | Salim, Fahim Ahmed | van Beijnum, Bernhard J.F. | van Delden, Robertus Wilhelmus","Koekoek, Jeroen | Postma, Dees | Reidsma, Dennis | Salim, Fahim A. | Van Delden, Robby | Van Hilvoorde, Ivo | Walinga, Wytse | van Beijnum, Bert-Jan",Biomedical Signals and Systems | Human Media Interaction,https://doi.org/10.1145/3341215.3356306,,12,619-630,0.0,2019-12-19 20:27:48.348,p619-postma,,,Conference contribution,2019,Closed,Interaction Technology | Sport | Volleyball | Training | LED Video Floor | Interaction Design,2024-01-05 16:28:39.477,,"6th ACM SIGCHI Annual Symposium on Computer-Human Interaction in Play, CHI PLAY 2019",,,3022336 | 3047058 | 3055638 | 67476023 | 94495882,Association for Computing Machinery,Not set,,,,,
161741577,2019-10-14,2019-10-14,,A searching and automatic video tagging tool for events of interest during volleyball training sessions,"Postma, Doederus Boëtius Witsius | Reidsma, Dennis | Salim, Fahim Ahmed | van Beijnum, Bernhard J.F. | van Delden, Robertus Wilhelmus","Cengiz, Kubra | Haider, Fasih | Luz, Saturnino | Naghashi, Vahid | Postma, Dees | Reidsma, Dennis | Salim, Fahim | Tasdemir, Sena Busra Yengec | Tengiz, Izem | Van Delden, Robby | van Beijnum, Bert-Jan",Biomedical Signals and Systems | Human Media Interaction,https://doi.org/10.1145/3340555.3358660,,3,501-503,0.0,2019-12-19 20:24:09.98,p501-salim,,,Conference contribution,2019,Closed,Human-Media Interaction | Gestures Analysis | Multimodal Feedback,2024-01-05 16:28:39.44,,"21st ACM International Conference on Multimodal Interaction, ICMI 2019",,,3022336 | 3047058 | 3055638 | 67476023 | 94495882,ACM Publishing,Not set,,,,,
161722835,2020-01-01,2020-01-01,,Scalable Interdisciplinary Data Science Teaching at the University of Twente,"Oudshoorn, Catharina Gerarda Maria | Poel, Mannes | Seifert, Christin | van Keulen, Maurice","Oudshoorn, C | Poel, Mannes  | Seifert, Christin  | van Keulen, Maurice ",Datamanagement & Biometrics | Health Technology & Services Research,,http://data-science-berlin.de/,8,,0.0,2019-12-19 13:53:59.017,Article,,,Article,2020,Open,,2022-09-30 11:26:10.329,,,Berlin Journal of Data Science,,3016753 | 3046615 | 3137054 | 21212318,,Not set,,,,,
161399837,2019-12-16,2019-12-16,2019-12-16,"An efficient leg with series–parallel and biarticular compliant actuation: design optimization, modeling, and control of the eLeg","Roozing, Wesley","Ren, Zeyu | Roozing, Wesley | Tsagarakis, Nikos G",Robotics and Mechatronics,https://doi.org/10.1177/0278364919893762,http://www.scopus.com/inward/record.url?scp=85077370136&partnerID=8YFLogxK,17,1-17,0.0,2019-12-18 14:50:07.42,Article,,,Article,2019,Open,UT-Hybrid-D,2024-01-12 17:48:06.424,crossref,,International journal of robotics research,0278-3649,67476055,,False,Sage,,,,
161394106,2019-08-29,2019-08-29,,Low Complexity Synchronization for Offset Tolerant DFT-Based BFSK Demodulator,"Kokkeler, Andre B.J. | Safapourhajari, Siavash","Kokkeler, Andre B.J. | Safapourhajari, Siavash ",Computer Architecture Design and Test for Embedded Systems,https://doi.org/10.1109/SPAWC.2019.8815394,,,,0.0,2019-12-18 10:38:52.886,08815394,,8815394,Conference contribution,2019,Closed,,2024-01-05 16:20:16.665,,"20th IEEE International Workshop on Signal Processing Advances in Wireless Communications, SPAWC 2019",,,3078661 | 3080892,IEEE,Not set,,,,,
161394069,2019-10-31,2019-10-31,,Offset Tolerant Demodulator for Frequency/Phase Modulation in Time-Varying Channel,"Kokkeler, Andre B.J. | Safapourhajari, Siavash","Kokkeler, Andre B.J. | Safapourhajari, Siavash ",Computer Architecture Design and Test for Embedded Systems,https://doi.org/10.1109/WCNC.2019.8886086,http://www.scopus.com/inward/record.url?scp=85074780438&partnerID=8YFLogxK,6,,0.0,2019-12-18 10:30:17.116,Safapourhajari2019offset,,8886086,Conference contribution,2019,Closed,Frequency/phase modulation | Frequency offset | Ultra-narrowband | Time-varying channel,2024-01-05 16:20:16.637,,"IEEE Wireless Communications and NetworkingConference, WCNC 2019",,,3078661 | 3080892,IEEE,Not set,,,,,
161155608,2020-01-01,2020-01-01,,Handbook of Vascular Biometrics,"Veldhuis, Raymond","Busch, Christoph | Marcel, Sebastien | Uhl, Andreas | Veldhuis, Raymond N.J.",Datamanagement & Biometrics,https://doi.org/https://doi.org/10.1007/978-3-030-27731-4,,533,,0.0,2019-12-17 15:39:09.152,10.1007_978-3-030-27731-4,,,Book,2020,Open,Biometric Recognition | Computer Vision | Finger-vein and Hand-vein Biometrics | Retina and Sclera-based Recognition | Pattern Recognition | Open Access,2023-12-06 15:11:07.309,,,,,3124471,Springer,Not set,,,,,
161150455,2019-11-26,2020-01-08,2019-11-26,Hard Superconducting Gap and Diffusion-Induced Superconductors in Ge–Si Nanowires,"Brauns, Matthias | Brinkman, Alexander | Ridderbos, Joost | Zwanenburg, Floris Arnoud | van der Wiel, Wilfred Gerard","Bakkers, Erik P.A.M. | Brauns, Matthias | Brinkman, Alexander | Kölling, Sebastian | Li, Ang | Ridderbos, Joost | Shen, Jie | Verheijen, Marcel A. | Zwanenburg, Floris A. | de Vries, Folkert K. | van der Wiel, Wilfred G.",Interfaces and Correlated Electron Systems | MESA+ Institute for Nanotechnology | Nano Electronics,https://doi.org/10.1021/acs.nanolett.9b03438,,9,122-130,0.0,2019-12-17 12:28:11.762,Article,,,Article,2020,Open,UT-Hybrid-D | Superconductor−semiconductor hybrid device,2024-01-05 16:17:29.004,crossref,,Nano letters,1530-6984,3027144 | 3046448 | 3048507 | 3083260 | 264261923,,False,American Chemical Society,,,,
161149494,2019-01-01,2019-01-01,,Supergeleiding in een quantum dot met een paar gaten,"Ridderbos, Joost | Zwanenburg, Floris Arnoud","Ridderbos, Joost | Zwanenburg, Floris A.",Nano Electronics,,,4,30-33,0.0,2019-12-17 11:44:14.804,Article,,,Article,2019,Open,22/4 OA procedure,2023-04-28 11:19:32.46,,,Nederlands Tijdschrift voor Natuurkunde,0926-4264,3083260 | 264261923,,Not set,Nederlandse Natuurkundige Vereniging (NNV),,,,
160909770,2019-11-21,2019-11-21,,An Agent-Based Process Mining Architecture for Emergent Behavior Analysis,"Bemthuis, Rob Henk | Bukhsh, Faiza Allah | Iacob, Maria Eugenia | Koot, Martijn | Meratnia, Nirvana | Mes, Martijn R.K.","Bemthuis, Rob H. | Bukhsh, Faiza A. | Iacob, Maria-Eugenia | Koot, Martijn | Meratnia, Nirvana | Mes, Martijn R.K.",Datamanagement & Biometrics | Industrial Engineering & Business Information Systems | Pervasive Systems,https://doi.org/10.1109/EDOCW.2019.00022,,11,54-64,0.0,2019-11-26 23:14:53.691,Bemthuis2019agent-based | EDOCW_2019_data_paper_revised,https://ris.utwente.nl/admin/files/222993533/CopyrightReceipt_EDOCW2019_000022.pdf,8907303,Conference contribution,2019,Open,Process mining | Emergent behavior | Job-shop | Internet of Things | Multi-agent system | Supply chain logistics | Enterprise architecture,2024-02-29 11:54:54.25,RIS,"23rd IEEE International Enterprise Distributed Object Computing Conference, EDOCW 2019",,,3024212 | 3026821 | 3074846 | 3089982 | 39784447 | 60520135,IEEE,Not set,,Data underlying the paper: An agent-based process mining architecture for emergent behavior analysis,302133955,10.4121/uuid:9e430177-1dd0-40e9-b48a-8eb39124ef4c,https://data.4tu.nl/articles/_/12708839/1 | https://data.4tu.nl/articles/_/12708839/2
160908074,2019-12-12,2019-12-12,,Health monitoring and life-time prognostics to enable dependable many-processor S0Cs,"Zhao, Yong","Zhao, Yong",Computer Architecture Design and Test for Embedded Systems,https://doi.org/10.3990/1.9789036549165,,172,,0.0,2019-12-16 14:38:13.054,Yong-Zhao_thesis,,,"PhD Thesis - Research UT, graduation UT",2019,Open,,2021-12-03 16:03:28.427,,,,,3119970,University of Twente,Not set,,,,,
160907304,2019-12-12,2019-12-12,,Pheromone transport in multiscale pectinate antennae,"Jaffar-Bandjee, Mourad Alexandre","Jaffar-Bandjee, Mourad Alexandre",Robotics and Mechatronics,https://doi.org/10.3990/1.9789036549035,,191,,0.0,2019-12-16 14:05:42.119,Thesis M.A. Jaffar-Bandjee,,,"PhD Thesis - Research UT, graduation UT",2019,Open,,2021-12-03 16:03:28.156,,,,,3126122,University of Twente,Not set,,,,,
160143692,2019-10-16,2019-10-16,,KnowBots,"Pinho Rebelo de Sá, Claudio Frederico","Amaral, Catarina | Guardão, Luís | Rivolli, Adriano | Soares, Carlos | de Sá, Cláudio Rebelo",Datamanagement & Biometrics,https://doi.org/10.1007/978-3-030-33778-0_36,http://www.scopus.com/inward/record.url?scp=85075815658&partnerID=8YFLogxK,12,481-492,0.0,2019-12-13 14:06:09.342,Rivolli2019_Chapter_KnowBotsDiscoveringRelevantPat,,,Conference contribution,2019,Closed,Chatbot analysis | Sequence mining | Chatbot analytics | Subgroup discovery | Logs analysis,2024-01-26 20:01:19.572,Scopus,"22nd International Conference on Discovery Science, DS 2019",,,39784295,Springer,Not set,,,,,
160143436,2019-01-01,2019-01-01,,Ensemble Clustering for Novelty Detection in Data Streams,"Dearo Garcia, Kemilly  | Kok, Joost Nico | Pinho Rebelo de Sá, Claudio Frederico","Aggarwal, Charu C. | Garcia, Kemilly Dearo | Kok, Joost N. | Mendes-Moreira, João | de Carvalho, André C.P.L.F. | de Faria, Elaine Ribeiro | de Sá, Cláudio Rebelo",Datamanagement & Biometrics | Managing Director,https://doi.org/10.1007/978-3-030-33778-0_34,http://www.scopus.com/inward/record.url?scp=85075818430&partnerID=8YFLogxK,11,460-470,0.0,2019-12-13 14:05:43.83,Garcia2019_Chapter_EnsembleClusteringForNoveltyDe,,,Conference contribution,2019,Closed,Novelty detection | Ensembles | Clustering | Data streams,2024-01-05 16:11:54.102,Scopus,"22nd International Conference on Discovery Science, DS 2019",,,22914256 | 39784295 | 46397379,Springer,Not set,,,,,
160143342,2019-10-16,2019-10-16,,Variance-Based Feature Importance in Neural Networks,"Pinho Rebelo de Sá, Claudio Frederico","de Sá, Cláudio Rebelo",Datamanagement & Biometrics,https://doi.org/10.1007/978-3-030-33778-0_24,http://www.scopus.com/inward/record.url?scp=85075830968&partnerID=8YFLogxK,10,306-315,0.0,2019-12-13 14:05:25.564,Sá2019_Chapter_Variance-BasedFeatureImportanc,,,Conference contribution,2019,Closed,,2024-01-05 16:11:54.072,Scopus,"22nd International Conference on Discovery Science, DS 2019",,,39784295,Springer,Not set,,,,,
160136950,2017-10-01,2017-10-01,,Validation of pre-procedural aortic aneurysm volume calculations to estimate procedural fill volume of endobags in endovascular aortic sealing,"Boersen, Johannes Thomas | Reijnen, Michel Marinus Petrus Johannes","Boersen, Johannes T. | De Vries, Jean Paul P. | Heyligers, Jan M. | Reijnen, Michel M. | Vahl, Anco C. | Van Den Ham, Leo H. | Vriens, Patrick W.",MIRA | Physics of Fluids | Robotics and Mechatronics,https://doi.org/10.23736/S0021-9509.16.08820-0,http://www.scopus.com/inward/record.url?scp=85022340957&partnerID=8YFLogxK,6,674-679,0.0,2019-12-13 12:11:52.148,,,,Article,2017,Closed,NLA | n/a OA procedure | Abdominal aortic aneurysm | Vascular closure devices | Balloon angioplasty,2024-01-05 16:02:07.746,Scopus,,The Journal of Cardiovascular Surgery,0021-9509,3065832 | 56646740,,False,Edizioni Minerva Medica,,,,
159587185,2019-08-14,2019-08-14,,Multiple Andreev reflections and Shapiro steps in a Ge-Si nanowire Josephson junction,"Brauns, Matthias | Brinkman, Alexander | Ridderbos, Joost | Zwanenburg, Floris Arnoud | van der Wiel, Wilfred Gerard","Bakkers, Erik P.A.M. | Brauns, Matthias | Brinkman, Alexander | Li, Ang | Ridderbos, Joost | Zwanenburg, Floris A. | van der Wiel, Wilfred G.",Interfaces and Correlated Electron Systems | Mesa+ | Nano Electronics,https://doi.org/10.1103/PhysRevMaterials.3.084803,http://www.scopus.com/inward/record.url?scp=85072513649&partnerID=8YFLogxK,,,0.0,2019-12-11 15:57:21.411,Article,,084803,Article,2019,Open,,2024-01-12 17:17:28.64,Scopus,,Physical Review Materials,2475-9953,3027144 | 3046448 | 3048507 | 3083260 | 264261923,,False,American Physical Society,,,,
159584913,2019-12-11,2019-12-11,,Network-layer geocast,"Meijerink, Berend Jan","Meijerink, Berend Jan",Design and Analysis of Communication Systems,https://doi.org/10.3990/1.9789036548915,,179,,0.0,2019-12-11 14:42:34.053,Thesis B.J. Meijerink,,,"PhD Thesis - Research UT, graduation UT",2019,Open,,2021-12-03 16:05:47.275,,,,,3038994,University of Twente,Not set,,,,,
159581246,2019-11-18,2019-11-18,,A Wideband IF Receiver Module for Flexibly Scalable mmWave Beamforming Combining and Interference Cancellation,"Akbar, Rehman  | Klumperink, Eric A.M.","Akbar, Rehman  | Javed, Muhammad. Y. | Klumperink, Eric A.M. | Parssinen, Aarno | Stadius, Kari | Tervo, Nuutti",Integrated Circuit Design,https://doi.org/10.1109/ESSCIRC.2019.8902869,http://www.scopus.com/inward/record.url?scp=85075941101&partnerID=8YFLogxK,4,213-216,0.0,2019-12-11 10:22:44.198,A_Wideband_IF_Rx_Module_for_mmWave_Comb_Interference_Cancel_150419 | ESSCIRC 2019 Akbar,,8902869,Conference contribution,2019,Open,Phase shifter | Beamforming | beamforming | complex multiplication | phased array | Phased array | inter-beam interference cancellation | phase shifter,2024-01-05 15:49:34.275,,"45th European Solid State Circuits Conference, ESSCIRC 2019",,,3023512 | 3039352,IEEE,Not set,,,,,
159330138,2016-03-01,2016-03-01,,Aortic curvature as a predictor of intraoperative type Ia endoleak,"Boersen, Johannes Thomas | Schuurmann, Richte Caspar Leonard","Boersen, Johannes T. | De Vries, Jean Paul P.M. | Jordan, William D. | Muhs, Bart E. | Ouriel, Kenneth | Ouriel, Richard L. | Schuurmann, Richte C.L.",Multi-Modality Medical Imaging | Physics of Fluids | Robotics and Mechatronics,https://doi.org/10.1016/j.jvs.2015.08.110,http://www.scopus.com/inward/record.url?scp=84959279899&partnerID=8YFLogxK,7,596-602,0.0,2019-12-10 15:58:37.102,Schuurmann-2016-Aortic-curvature-as-a-predictor-of-,,,Article,2016,Open,n/a OA procedure,2024-01-19 17:48:26.786,Scopus,,Journal of vascular surgery,0741-5214,3065832 | 3141083,,False,Elsevier,,,,
159329970,2017-06-01,2017-06-01,,Aortic Curvature Is a Predictor of Late Type Ia Endoleak and Migration after Endovascular Aneurysm Repair,"Overeem, Simon Pieter | Reijnen, Michel Marinus Petrus Johannes | Schuurmann, Richte Caspar Leonard | van Noort, Kim ","'t Mannetje, Yannick | Brummel, Peter | Fioole, Bram | Jordan Jr, William D. | Muhs, Bart E. | Ouriel, Kenneth | Overeem, Simon P. | Reijnen, Michel | Schuurmann, Richte C.L. | de Vries, Jean Paul P.M. | van Noort, Kim | Ünlü, Çagdas",Multi-Modality Medical Imaging | Robotics and Mechatronics,https://doi.org/10.1177/1526602817700378,http://www.scopus.com/inward/record.url?scp=85019554579&partnerID=8YFLogxK,7,411-417,0.0,2019-12-10 15:57:43.447,Article,,,Article,2017,Closed,Complications | Geometry | Stent-graft | n/a OA procedure | Abdominal aortic aneurysm | Aortic curvature | Mural thrombus | Aortic neck | Migration | Type IA endoleak | Angulation | Aneurysm diameter | Endovascular aneurysm repair,2024-02-16 22:39:43.173,Scopus,,Journal of Endovascular Therapy,1526-6028,3021382 | 3104377 | 3141083 | 56646740,,False,Sage,,,,
159315214,2019-12-18,2019-12-18,,Improving Anycast with Measurements,"de Vries, Wouter Bastiaan","de Vries, Wouter Bastiaan",Design and Analysis of Communication Systems,https://doi.org/10.3990/1.9789036548977,,172,,0.0,2019-12-10 13:10:40.61,Thesis W.B. de Vries,,,"PhD Thesis - Research UT, graduation UT",2019,Open,,2021-12-03 16:05:47.265,,,,,3096655,University of Twente,Not set,,,,,
