,id,oa_type,is_oa,has_pure_entry,year,itemtype,faculty
3949,13493,hybrid,True,True,2022,journal-article,TNW
3950,13494,hybrid,True,True,2022,journal-article,TNW
3951,13495,hybrid,True,True,2022,journal-article,TNW
3952,39233,green,True,True,2022,journal-article,TNW
3953,13496,green,True,True,2022,journal-article,TNW
3954,13526,green,True,True,2022,journal-article,TNW | ET
3955,13535,green,True,True,2022,journal-article,TNW
3956,13541,hybrid,True,True,2022,journal-article,TNW
3957,13551,hybrid,True,True,2022,journal-article,TNW
3958,13570,gold,True,True,2022,journal-article,TNW | EEMCS
3959,13613,green,True,True,2022,journal-article,TNW
3960,13615,gold,True,True,2022,journal-article,TNW
3961,13623,hybrid,True,True,2022,journal-article,EEMCS
3962,13673,gold,True,True,2022,journal-article,TNW
3963,13674,gold,True,True,2022,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS | ET"
3964,13678,green,True,True,2022,journal-article,EEMCS
3965,13679,closed,False,True,2022,journal-article,EEMCS
3966,13692,gold,True,True,2022,journal-article,TNW
3967,13693,gold,True,True,2022,journal-article,ET
3968,13714,hybrid,True,True,2022,journal-article,TNW
3969,13731,closed,False,True,2022,journal-article,ET
3970,13746,hybrid,True,True,2022,journal-article,ET
3971,13747,hybrid,True,True,2022,journal-article,ET
3972,13748,green,True,True,2022,journal-article,ET
3973,13749,hybrid,True,True,2022,journal-article,ET
3974,13755,gold,True,True,2022,journal-article,TNW
3975,13766,hybrid,True,True,2022,journal-article,4TU | ITC
3976,13767,gold,True,True,2022,journal-article,EEMCS
3977,13768,gold,True,True,2022,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
3978,13773,hybrid,True,True,2022,journal-article,TNW
3979,13776,green,True,True,2022,journal-article,ET
3980,13817,hybrid,True,True,2022,journal-article,
3981,13829,gold,True,True,2022,journal-article,TNW | EEMCS | 4TU
3982,13845,hybrid,True,True,2022,journal-article,BMS
3983,13846,hybrid,True,False,2022,journal-article,
3984,13887,gold,True,True,2022,journal-article,ITC
3985,13899,hybrid,True,True,2022,journal-article,BMS
3986,13900,hybrid,True,True,2022,journal-article,BMS
3987,13946,hybrid,True,True,2022,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
3988,13968,hybrid,True,False,2022,journal-article,
3989,13982,green,True,True,2022,journal-article,TNW
3990,14002,hybrid,True,True,2022,journal-article,TNW
3991,14003,green,True,True,2022,journal-article,ET
3992,14015,gold,True,True,2022,journal-article,TNW
3993,39237,green,True,True,2022,journal-article,ET
3994,14046,hybrid,True,True,2022,journal-article,ET
3995,14047,bronze,True,True,2022,journal-article,TNW
3996,14048,bronze,True,True,2022,journal-article,TNW
3997,14137,gold,True,True,2022,journal-article,ET
3998,14138,gold,True,True,2022,journal-article,ET
3999,14139,gold,True,True,2022,journal-article,ET
4000,14140,gold,True,True,2022,journal-article,ET
4001,14141,gold,True,True,2022,journal-article,ET
4002,14142,gold,True,True,2022,journal-article,ET
4003,14143,gold,True,True,2022,journal-article,ET
4004,14144,gold,True,True,2022,journal-article,ET
4005,14145,gold,True,True,2022,journal-article,ET
4006,14146,gold,True,True,2022,journal-article,ET
4007,14147,gold,True,True,2022,journal-article,FIP | ET
4008,14148,gold,True,False,2022,journal-article,
4009,14149,gold,True,True,2022,journal-article,
4010,14193,gold,True,True,2022,journal-article,BMS
4011,14260,closed,False,True,2022,journal-article,ET
4012,14289,green,True,True,2022,journal-article,ITC
4013,14295,hybrid,True,True,2022,journal-article,BMS
4014,14296,hybrid,True,False,2022,journal-article,BMS
4015,14321,hybrid,True,False,2022,journal-article,
4016,14322,hybrid,True,True,2022,journal-article,ET
4017,14323,hybrid,True,True,2022,journal-article,BMS | ET
4018,14324,hybrid,True,True,2022,journal-article,BMS
4019,14325,closed,False,True,2022,journal-article,BMS
4020,14326,green,True,True,2022,journal-article,BMS
4021,14334,hybrid,True,True,2022,journal-article,EB
4022,14338,gold,True,True,2022,journal-article,BMS
4023,14339,gold,True,True,2022,journal-article,BMS
4024,14340,gold,True,True,2022,journal-article,BMS
4025,14349,green,True,True,2022,journal-article,BMS
4026,14350,bronze,True,True,2022,journal-article,BMS
4027,14351,hybrid,True,True,2022,journal-article,BMS
4028,14355,gold,True,True,2022,journal-article,BMS
4029,14397,hybrid,True,True,2022,journal-article,ET
4030,14398,green,True,True,2022,journal-article,TNW
4031,14399,green,True,True,2022,journal-article,TNW
4032,14400,hybrid,True,True,2022,journal-article,TNW | ITC
4033,14419,hybrid,True,True,2022,journal-article,ET
4034,14420,hybrid,True,True,2022,journal-article,ET
4035,14421,hybrid,True,True,2022,journal-article,BMS
4036,14422,hybrid,True,True,2022,journal-article,ET
4037,14426,gold,True,True,2022,journal-article,CHOIR | BMS
4038,14469,hybrid,True,True,2022,journal-article,TNW
4039,14470,green,True,False,2022,journal-article,TNW
4040,14471,bronze,True,True,2022,journal-article,TNW
4041,14472,hybrid,True,True,2022,journal-article,EEMCS
4042,14473,hybrid,True,True,2022,journal-article,TNW
4043,14481,green,True,False,2022,journal-article,BMS
4044,14485,closed,False,True,2022,journal-article,BMS
4045,14497,gold,True,True,2022,journal-article,ET
4046,14510,green,True,True,2022,journal-article,BMS
4047,14511,hybrid,True,True,2022,journal-article,BMS
4048,14628,green,True,True,2022,journal-article,
4049,14629,green,True,True,2022,journal-article,ITC
4050,14630,closed,False,False,2022,journal-article,
4051,14631,hybrid,True,True,2022,journal-article,ITC
4052,14632,green,True,True,2022,journal-article,ITC
4053,14633,hybrid,True,True,2022,journal-article,ITC
4054,14656,green,True,True,2022,journal-article,EEMCS
4055,14657,hybrid,True,True,2022,journal-article,
4056,14658,hybrid,True,True,2022,journal-article,EEMCS
4057,14659,green,True,True,2022,journal-article,EEMCS
4058,14660,hybrid,True,True,2022,journal-article,TNW
4059,14664,hybrid,True,True,2022,journal-article,ET
4060,14746,hybrid,True,True,2022,journal-article,ITC
4061,14747,green,True,True,2022,journal-article,ET
4062,14748,hybrid,True,True,2022,journal-article,ITC
4063,14749,hybrid,True,True,2022,journal-article,EEMCS | 4TU - RE | BMS
4064,14750,hybrid,True,True,2022,journal-article,ITC
4065,14751,green,True,True,2022,journal-article,ITC
4066,14758,hybrid,True,True,2022,journal-article,TNW
4067,14766,hybrid,True,True,2022,journal-article,ET
4068,14767,hybrid,True,True,2022,journal-article,ITC
4069,14768,green,True,True,2022,journal-article,ITC
4070,39242,closed,False,True,2022,journal-article,
4071,14787,hybrid,True,False,2022,journal-article,TNW
4072,14851,hybrid,True,True,2022,journal-article,TNW
4073,14852,hybrid,True,True,2022,journal-article,TNW
4074,14853,green,True,True,2022,journal-article,TNW
4075,14854,hybrid,True,True,2022,journal-article,TNW
4076,14855,green,True,True,2022,journal-article,TNW
4077,14865,hybrid,True,True,2022,journal-article,ET
4078,14866,hybrid,True,True,2022,journal-article,ET
4079,14867,gold,True,True,2022,journal-article,BMS | 4TU-ETHICS | ET
4080,14892,hybrid,True,True,2022,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
4081,14924,hybrid,True,True,2022,journal-article,TNW | EEMCS
4082,14933,closed,False,False,2022,journal-article,
4083,14939,hybrid,True,True,2022,journal-article,ET
4084,14942,hybrid,True,True,2022,journal-article,EEMCS
4085,14970,hybrid,True,False,2022,journal-article,ITC
4086,14971,green,True,True,2022,journal-article,ITC | BMS
4087,14972,hybrid,True,True,2022,journal-article,EEMCS
4088,14973,green,True,True,2022,journal-article,ITC
4089,14974,closed,False,False,2022,journal-article,ITC
4090,14975,hybrid,True,True,2022,journal-article,ITC
4091,14976,hybrid,True,True,2022,journal-article,ITC
4092,14988,gold,True,True,2022,journal-article,ET
4093,14989,gold,True,False,2022,journal-article,ITC
4094,14990,green,True,True,2022,journal-article,ITC
4095,14991,gold,True,False,2022,journal-article,ITC
4096,15002,hybrid,True,True,2022,journal-article,ET
4097,15027,hybrid,True,True,2022,journal-article,TNW
4098,15065,hybrid,True,True,2022,journal-article,BMS
4099,15066,green,True,True,2022,journal-article,BMS
4100,15068,gold,True,True,2022,journal-article,TNW | EEMCS
4101,15069,gold,True,True,2022,journal-article,TNW
4102,15080,green,True,True,2022,journal-article,TNW
4103,15089,hybrid,True,True,2022,journal-article,ET
4104,15090,green,True,True,2022,journal-article,ET
4105,15105,green,True,True,2022,journal-article,
4106,15109,green,True,True,2022,journal-article,EEMCS
4107,15147,hybrid,True,True,2022,journal-article,BMS
4108,15148,hybrid,True,False,2022,journal-article,
4109,15149,green,True,True,2022,journal-article,BMS
4110,15168,green,True,False,2022,journal-article,
4111,15169,hybrid,True,True,2022,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
4112,15214,green,True,True,2022,journal-article,TNW | BMS
4113,15215,hybrid,True,True,2022,journal-article,BMS
4114,15216,hybrid,True,False,2022,journal-article,
4115,15217,green,True,True,2022,journal-article,BMS
4116,15218,green,True,True,2022,journal-article,ET
4117,15243,hybrid,True,True,2022,journal-article,ET
4118,15244,hybrid,True,True,2022,journal-article,BMS
4119,15245,hybrid,True,True,2022,journal-article,BMS
4120,15260,hybrid,True,True,2022,journal-article,BMS
4121,15283,green,True,True,2022,journal-article,TNW
4122,38658,green,True,True,2022,journal-article,TNW
4123,15313,green,True,True,2022,journal-article,EEMCS
4124,15323,hybrid,True,True,2022,journal-article,ET
4125,15324,hybrid,True,True,2022,journal-article,BMS
4126,15325,green,True,True,2022,journal-article,BMS
4127,15416,hybrid,True,True,2022,journal-article,ET
4128,15417,hybrid,True,True,2022,journal-article,MS3 | ET
4129,15418,hybrid,True,True,2022,journal-article,TNW | MS3 | ET
4130,15419,hybrid,True,True,2022,journal-article,ET
4131,15420,hybrid,True,True,2022,journal-article,TNW | MS3 | ET
4132,15421,hybrid,True,True,2022,journal-article,ET
4133,15422,hybrid,True,True,2022,journal-article,ET
4134,15423,hybrid,True,True,2022,journal-article,MS3 | ET
4135,15439,gold,True,True,2022,journal-article,BMS
4136,15440,green,True,True,2022,journal-article,EEMCS | BMS
4137,15441,gold,True,True,2022,journal-article,ET
4138,15453,gold,True,True,2022,journal-article,BMS
4139,15481,hybrid,True,True,2022,journal-article,4TU-CME | ITC | ET
4140,15532,hybrid,True,False,2022,journal-article,TNW
4141,15533,hybrid,True,True,2022,journal-article,TNW | ITC
4142,39247,green,True,True,2022,journal-article,TNW
4143,15548,gold,True,True,2022,journal-article,ET
4144,15557,hybrid,True,False,2022,journal-article,TNW
4145,15570,hybrid,True,True,2022,journal-article,TNW
4146,15603,hybrid,True,True,2022,journal-article,TNW
4147,15604,hybrid,True,True,2022,journal-article,TNW
4148,15605,hybrid,True,True,2022,journal-article,TNW
4149,15606,hybrid,True,True,2022,journal-article,EEMCS | ITC
4150,15645,green,True,True,2022,journal-article,ET
4151,15669,green,True,True,2022,journal-article,
4152,15679,green,True,True,2022,journal-article,ITC
4153,15683,hybrid,True,True,2022,journal-article,TNW
4154,38662,bronze,True,False,2022,journal-article,TNW
4155,38663,closed,False,False,2022,journal-article,TNW
4156,15716,bronze,True,False,2022,journal-article,BMS
4157,15717,bronze,True,False,2022,journal-article,BMS
4158,38665,bronze,True,False,2022,journal-article,BMS
4159,15718,bronze,True,False,2022,journal-article,BMS
4160,15719,bronze,True,False,2022,journal-article,BMS
4161,15720,closed,False,True,2022,journal-article,EEMCS
4162,15721,green,True,True,2022,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS | ET | BMS"
4163,15722,closed,False,False,2022,journal-article,BMS
4164,15723,closed,False,True,2022,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS | ET | BMS"
4165,15724,green,True,True,2022,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS | ET | BMS"
4166,38666,green,True,True,2022,journal-article,TNW | BMS
4167,15784,gold,True,True,2022,journal-article,EEMCS | ITC
4168,15789,gold,True,True,2022,journal-article,TNW
4169,15791,hybrid,True,True,2022,journal-article,BMS
4170,15965,hybrid,True,True,2022,journal-article,TNW | ET
4171,15967,green,True,True,2022,journal-article,TNW
4172,15970,hybrid,True,True,2022,journal-article,TNW
4173,15971,hybrid,True,True,2022,journal-article,TNW
4174,16001,hybrid,True,True,2022,journal-article,TNW
4175,16002,hybrid,True,False,2022,journal-article,
4176,16003,hybrid,True,True,2022,journal-article,TNW
4177,16004,hybrid,True,True,2022,journal-article,TNW
4178,38672,hybrid,True,True,2022,journal-article,TNW
4179,16005,hybrid,True,True,2022,journal-article,TNW | EEMCS
4180,16006,hybrid,True,True,2022,journal-article,TNW
4181,16007,hybrid,True,False,2022,journal-article,
4182,16008,hybrid,True,True,2022,journal-article,TNW
4183,16009,hybrid,True,True,2022,journal-article,TNW
4184,16010,hybrid,True,True,2022,journal-article,TNW
4185,16011,hybrid,True,True,2022,journal-article,TNW
4186,16012,hybrid,True,True,2022,journal-article,TNW | BMS
4187,16013,hybrid,True,True,2022,journal-article,TNW
4188,16014,hybrid,True,True,2022,journal-article,
4189,16015,hybrid,True,True,2022,journal-article,
4190,16016,closed,False,True,2022,journal-article,TNW
4191,16017,hybrid,True,True,2022,journal-article,TNW
4192,16018,hybrid,True,True,2022,journal-article,TNW
4193,38673,hybrid,True,True,2022,journal-article,EEMCS
4194,16051,bronze,True,True,2022,journal-article,BMS
4195,16090,hybrid,True,True,2022,journal-article,EEMCS | BMS
4196,16143,gold,True,True,2022,journal-article,TNW | ITC
4197,16166,hybrid,True,True,2022,journal-article,TNW
4198,16585,green,True,True,2022,journal-article,TNW
4199,16587,hybrid,True,True,2022,journal-article,TNW | EEMCS | 4TU-HTM
4200,16610,green,True,True,2022,journal-article,TNW
4201,16612,hybrid,True,True,2022,journal-article,TNW
4202,16613,hybrid,True,True,2022,journal-article,TNW
4203,16614,green,True,True,2022,journal-article,TNW | Faculty of Science and Technology
4204,16615,green,True,True,2022,journal-article,TNW
4205,16616,green,True,False,2022,journal-article,
4206,16617,green,True,True,2022,journal-article,
4207,16618,hybrid,True,True,2022,journal-article,TNW | ET
4208,16619,green,True,True,2022,journal-article,TNW | EEMCS
4209,16620,green,True,True,2022,journal-article,TNW
4210,16621,green,True,True,2022,journal-article,TNW
4211,16622,green,True,True,2022,journal-article,TNW
4212,16175,green,True,True,2022,journal-article,TNW | Faculty of Science and Technology
4213,16176,green,True,True,2022,journal-article,TNW
4214,16694,closed,False,True,2022,journal-article,TNW
4215,16695,green,True,True,2022,journal-article,TNW | Faculty of Science and Technology | EEMCS
4216,16712,hybrid,True,True,2022,journal-article,TNW
4217,16713,green,True,True,2022,journal-article,TNW
4218,16714,hybrid,True,True,2022,journal-article,TNW
4219,16715,green,True,True,2022,journal-article,TNW
4220,16716,hybrid,True,True,2022,journal-article,TNW
4221,16209,closed,False,True,2022,journal-article,TNW
4222,16210,hybrid,True,True,2022,journal-article,TNW
4223,16211,hybrid,True,True,2022,journal-article,TNW
4224,16737,hybrid,True,True,2022,journal-article,TNW | OOCCT
4225,16243,green,True,True,2022,journal-article,TNW | Faculty of Science and Technology
4226,16244,green,True,True,2022,journal-article,TNW | ITC
4227,16758,green,True,True,2022,journal-article,TNW
4228,16764,green,True,True,2022,journal-article,TNW
4229,16768,hybrid,True,True,2022,journal-article,TNW
4230,16770,hybrid,True,True,2022,journal-article,TNW
4231,16328,hybrid,True,True,2022,journal-article,TNW
4232,16329,hybrid,True,True,2022,journal-article,TNW
4233,16345,hybrid,True,True,2022,journal-article,TNW
4234,16371,hybrid,True,True,2022,journal-article,TNW
4235,16372,green,True,True,2022,journal-article,TNW
4236,16373,hybrid,True,True,2022,journal-article,TNW
4237,16374,hybrid,True,True,2022,journal-article,TNW
4238,16375,green,True,True,2022,journal-article,TNW
4239,16376,hybrid,True,True,2022,journal-article,TNW
4240,16426,hybrid,True,True,2022,journal-article,TNW | 4TU-HTM
4241,16427,hybrid,True,True,2022,journal-article,ET
4242,16460,green,True,True,2022,journal-article,TNW
4243,16461,hybrid,True,True,2022,journal-article,TNW | EEMCS
4244,16463,green,True,True,2022,journal-article,TNW
4245,16464,green,True,False,2022,journal-article,TNW
4246,16465,green,True,True,2022,journal-article,TNW | Faculty of Science and Technology
4247,16466,green,True,True,2022,journal-article,TNW
4248,16467,green,True,True,2022,journal-article,TNW | EEMCS
4249,16468,green,True,True,2022,journal-article,TNW
4250,16469,green,True,True,2022,journal-article,TNW
4251,16470,green,True,True,2022,journal-article,TNW | BMS
4252,16471,closed,False,False,2022,journal-article,
4253,16472,closed,False,True,2022,journal-article,TNW
4254,16780,hybrid,True,True,2022,journal-article,TNW
4255,16782,green,True,True,2022,journal-article,TNW
4256,16783,hybrid,True,True,2022,journal-article,EEMCS
4257,16562,green,True,True,2022,journal-article,TNW
4258,16563,green,True,False,2022,journal-article,
4259,16813,green,True,True,2022,journal-article,TNW
4260,16814,green,True,True,2022,journal-article,TNW
4261,16815,gold,True,True,2022,journal-article,TNW
4262,16816,gold,True,True,2022,journal-article,TNW | Faculty of Science and Technology
4263,16824,hybrid,True,True,2022,journal-article,ITC
4264,16842,green,True,True,2022,journal-article,TNW
4265,16843,hybrid,True,True,2022,journal-article,TNW
4266,16844,hybrid,True,True,2022,journal-article,TNW
4267,16997,green,True,True,2022,journal-article,TNW
4268,16998,green,True,True,2022,journal-article,TNW
4269,16999,green,True,True,2022,journal-article,TNW
4270,17230,green,True,True,2022,journal-article,ET
4271,17231,green,True,True,2022,journal-article,ET
4272,17232,gold,True,True,2022,journal-article,ITC
4273,17237,green,True,True,2022,journal-article,ET
4274,17238,green,True,True,2022,journal-article,ITC
4275,17239,green,True,True,2022,journal-article,ITC
4276,17240,green,True,True,2022,journal-article,ITC
4277,17241,green,True,False,2022,journal-article,
4278,17244,gold,True,True,2022,journal-article,ITC
4279,17245,hybrid,True,True,2022,journal-article,ITC
4280,17250,green,True,True,2022,journal-article,ITC
4281,39255,green,True,True,2022,journal-article,BMS
4282,17289,green,True,True,2022,journal-article,TNW | BMS
4283,17294,green,True,True,2022,journal-article,TNW
4284,17380,gold,True,False,2022,journal-article,
4285,17381,gold,True,True,2022,journal-article,TNW | TNW-NLNP
4286,17388,gold,True,True,2022,journal-article,TNW | Faculty of Science and Technology | EEMCS
4287,17394,hybrid,True,True,2022,journal-article,TNW
4288,17424,gold,True,True,2022,journal-article,TNW | 4TU-HTM | BMS
4289,17425,gold,True,True,2022,journal-article,TNW
4290,17426,gold,True,True,2022,journal-article,TNW | ET
4291,17427,gold,True,False,2022,journal-article,
4292,17428,gold,True,True,2022,journal-article,TNW | TNW-NLNP
4293,17455,green,True,True,2022,journal-article,TNW
4294,17458,green,True,True,2022,journal-article,TNW
4295,17465,hybrid,True,True,2022,journal-article,ET
4296,17480,green,True,True,2022,journal-article,ITC
4297,17487,green,True,True,2022,journal-article,TNW
4298,17500,green,True,True,2022,journal-article,TNW
4299,17501,green,True,False,2022,journal-article,
4300,17504,green,True,True,2022,journal-article,TNW
4301,17511,closed,False,True,2022,journal-article,"TNW | Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS | OOCCT"
4302,17523,gold,True,True,2022,journal-article,EEMCS
4303,17621,gold,True,True,2022,journal-article,ITC
4304,17622,gold,True,False,2022,journal-article,ITC
4305,17623,gold,True,True,2022,journal-article,BMS
4306,17624,gold,True,True,2022,journal-article,ET
4307,17625,gold,True,False,2022,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | ITC"
4308,17626,gold,True,True,2022,journal-article,TNW | ITC
4309,17627,gold,True,False,2022,journal-article,ITC
4310,17628,gold,True,True,2022,journal-article,TNW | Faculty of Science and Technology
4311,17629,gold,True,True,2022,journal-article,EEMCS
4312,17630,gold,True,True,2022,journal-article,TNW | Faculty of Science and Technology
4313,17631,gold,True,True,2022,journal-article,ET
4314,17632,gold,True,True,2022,journal-article,TNW
4315,17633,gold,True,True,2022,journal-article,ITC
4316,17634,gold,True,True,2022,journal-article,EEMCS | 4TU-AMI
4317,17635,gold,True,False,2022,journal-article,ITC
4318,17654,bronze,True,True,2022,journal-article,BMS
4319,17663,gold,True,True,2022,journal-article,TNW
4320,17672,hybrid,True,True,2022,journal-article,4TU | ITC
4321,17675,gold,True,True,2022,journal-article,TNW
4322,17676,gold,True,True,2022,journal-article,
4323,17677,gold,True,True,2022,journal-article,ITC
4324,18334,hybrid,True,True,2022,journal-article,TNW
4325,18335,hybrid,True,True,2022,journal-article,TNW
4326,18336,hybrid,True,True,2022,journal-article,TNW
4327,18342,hybrid,True,True,2022,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
4328,18344,hybrid,True,True,2022,journal-article,TNW | Faculty of Science and Technology | EEMCS
4329,18345,hybrid,True,True,2022,journal-article,"TNW | Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
4330,18347,gold,True,True,2022,journal-article,
4331,18348,gold,True,True,2022,journal-article,TNW
4332,18349,hybrid,True,True,2022,journal-article,TNW | EEMCS
4333,18355,green,True,True,2022,journal-article,TNW
4334,18360,gold,True,True,2022,journal-article,TNW
4335,18364,gold,True,True,2022,journal-article,
4336,18365,gold,True,False,2022,journal-article,EEMCS
4337,18368,hybrid,True,True,2022,journal-article,TNW
4338,18375,green,True,True,2022,journal-article,ET
4339,18376,hybrid,True,True,2022,journal-article,ET
4340,18377,hybrid,True,True,2022,journal-article,
4341,18379,hybrid,True,True,2022,journal-article,TNW
4342,18382,hybrid,True,True,2022,journal-article,TNW
4343,18383,hybrid,True,True,2022,journal-article,TNW
4344,18384,hybrid,True,True,2022,journal-article,TNW
4345,18385,hybrid,True,True,2022,journal-article,TNW
4346,18386,hybrid,True,True,2022,journal-article,TNW | ET
4347,18389,hybrid,True,True,2022,journal-article,TNW
4348,18392,hybrid,True,True,2022,journal-article,TNW
4349,18394,hybrid,True,True,2022,journal-article,TNW | Faculty of Science and Technology
4350,18395,hybrid,True,True,2022,journal-article,TNW
4351,18399,hybrid,True,True,2022,journal-article,TNW
4352,18400,closed,False,True,2022,journal-article,TNW
4353,18401,green,True,True,2022,journal-article,TNW
4354,18404,hybrid,True,True,2022,journal-article,TNW
4355,18405,gold,True,True,2022,journal-article,TNW
4356,18406,gold,True,True,2022,journal-article,TNW
4357,18408,hybrid,True,True,2022,journal-article,TNW
4358,18409,hybrid,True,True,2022,journal-article,TNW | Faculty of Science and Technology
4359,18410,hybrid,True,True,2022,journal-article,ET
4360,18411,hybrid,True,True,2022,journal-article,TNW
4361,18412,hybrid,True,True,2022,journal-article,TNW
4362,18420,bronze,True,True,2022,journal-article,TNW | ET
4363,18459,gold,True,True,2022,journal-article,4TU-CYBSEC | 4TU-NIRICT | EEMCS | 4TU
4364,18460,gold,True,True,2022,journal-article,EEMCS
4365,18498,gold,True,True,2022,journal-article,EEMCS
4366,18506,green,True,True,2022,journal-article,EEMCS
4367,18507,gold,True,True,2022,journal-article,EEMCS | BMS
4368,18577,gold,True,False,2022,journal-article,ET
4369,18578,green,True,False,2022,journal-article,
4370,18587,hybrid,True,False,2022,journal-article,TNW
4371,18592,closed,False,True,2022,journal-article,
4372,18597,hybrid,True,True,2022,journal-article,BMS
4373,18598,hybrid,True,True,2022,journal-article,EEMCS | CHOIR | BMS
4374,18616,bronze,True,True,2022,journal-article,TNW | ITC | BMS
4375,18618,bronze,True,True,2022,journal-article,BMS
4376,18701,hybrid,True,True,2022,journal-article,ET
4377,18707,green,True,True,2022,journal-article,EEMCS
4378,18708,closed,False,True,2022,journal-article,BMS
4379,18713,hybrid,True,True,2022,journal-article,ET
4380,18726,gold,True,True,2022,journal-article,EEMCS
4381,18727,gold,True,True,2022,journal-article,BMS
4382,18728,gold,True,True,2022,journal-article,
4383,18729,gold,True,True,2022,journal-article,BMS
4384,18752,hybrid,True,True,2022,journal-article,4TU-CME | ET
4385,18753,green,True,True,2022,journal-article,
4386,18757,green,True,True,2022,journal-article,EEMCS
4387,18766,green,True,True,2022,journal-article,ITC | ET
4388,18767,closed,False,True,2022,journal-article,
4389,18771,green,True,True,2022,journal-article,4TU-CME | ET
4390,18772,green,True,True,2022,journal-article,ET
4391,18773,closed,False,False,2022,journal-article,
4392,18778,green,True,True,2022,journal-article,ET
4393,18781,hybrid,True,True,2022,journal-article,ET
4394,19275,gold,True,True,2022,journal-article,EEMCS
4395,19323,bronze,True,False,2022,journal-article,
4396,19324,gold,True,True,2022,journal-article,TNW
4397,19325,hybrid,True,False,2022,journal-article,
4398,19326,green,True,True,2022,journal-article,ET
4399,19327,green,True,True,2022,journal-article,EEMCS | ET | BMS
4400,19328,hybrid,True,True,2022,journal-article,TNW
4401,19329,closed,False,False,2022,journal-article,TNW | BMS
4402,19330,gold,True,True,2022,journal-article,TNW
4403,19331,green,True,True,2022,journal-article,TNW | 4TU-HTM
4404,19333,green,True,True,2022,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
4405,19334,green,True,True,2022,journal-article,TNW
4406,19423,hybrid,True,True,2022,journal-article,EB
4407,19424,hybrid,True,False,2022,journal-article,ET
4408,19425,hybrid,True,True,2022,journal-article,TNW
4409,19426,hybrid,True,False,2022,journal-article,ITC
4410,19427,hybrid,True,True,2022,journal-article,TNW
4411,19428,hybrid,True,True,2022,journal-article,ITC
4412,19445,hybrid,True,True,2022,journal-article,BMS
4413,19468,hybrid,True,True,2022,journal-article,BMS
4414,19475,hybrid,True,True,2022,journal-article,BMS
4415,19494,hybrid,True,True,2022,journal-article,BMS
4416,19513,hybrid,True,True,2022,journal-article,ET
4417,19519,green,True,True,2022,journal-article,ITC
4418,19547,closed,False,True,2022,journal-article,ET
4419,19593,hybrid,True,True,2022,journal-article,ITC
4420,19594,hybrid,True,True,2022,journal-article,ITC
4421,19597,closed,False,False,2022,journal-article,
4422,19603,hybrid,True,True,2022,journal-article,ET
4423,19604,hybrid,True,True,2022,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS | ET"
4424,19631,hybrid,True,True,2022,journal-article,LISA | SBD | ET
4425,19632,hybrid,True,True,2022,journal-article,BMS | ET
4426,19649,hybrid,True,True,2022,journal-article,TNW
4427,19654,green,True,False,2022,journal-article,EEMCS
4428,19656,closed,False,True,2022,journal-article,ITC
4429,19688,hybrid,True,True,2022,journal-article,BMS
4430,19701,green,True,True,2022,journal-article,ET
4431,19702,hybrid,True,True,2022,journal-article,ITC
4432,19705,hybrid,True,True,2022,journal-article,BMS
4433,19721,hybrid,True,True,2022,journal-article,ITC
4434,19725,hybrid,True,True,2022,journal-article,ITC
4435,19747,hybrid,True,True,2022,journal-article,TNW | BMS
4436,19755,hybrid,True,True,2022,journal-article,BMS
4437,19762,green,True,False,2022,journal-article,
4438,19775,hybrid,True,True,2022,journal-article,BMS
4439,19778,hybrid,True,True,2022,journal-article,EEMCS
4440,19805,hybrid,True,True,2022,journal-article,TNW
4441,19806,hybrid,True,True,2022,journal-article,TNW
4442,19814,hybrid,True,True,2022,journal-article,"Faculty of Electrical Engineering, Mathematics and Computer Science | EEMCS"
4443,19832,gold,True,True,2022,journal-article,ET
4444,19853,hybrid,True,True,2022,journal-article,BMS
4445,19887,hybrid,True,True,2022,journal-article,BMS
4446,19888,green,True,True,2022,journal-article,BMS
4447,19889,hybrid,True,True,2022,journal-article,BMS
4448,19962,hybrid,True,True,2022,journal-article,TNW | BMS
4449,19977,hybrid,True,False,2022,journal-article,
4450,20004,green,True,True,2022,journal-article,ITC
4451,20005,hybrid,True,True,2022,journal-article,ITC
4452,20006,closed,False,False,2022,journal-article,
4453,20007,closed,False,False,2022,journal-article,ET
4454,20021,hybrid,True,True,2022,journal-article,ET
4455,20029,hybrid,True,True,2022,journal-article,ET
4456,20054,hybrid,True,True,2022,journal-article,MS3 | ET
