pureid,date_earliest_published,date_published,date_eprint_first_online,title,ut_authors,all_authors,orgs,dois,other_links,pagescount,pages,apc_paid_amount,date_created,file_names,other_files,article_number,item_type,year,open_access,keywords,last_modified,import_source,event,journal_title,issn,author_pureids,publisher_other,is_doaj,publisher_journal,linked_dataset_title,linked_dataset_pureid,linked_dataset_doi,linked_dataset_url
166448007,2019-01-01,2019-01-01,,Multi-core On-The-Fly Saturation,"Meijer, Jeroen Johan Gerardus | van Dijk, Tom | van de Pol, Jan Cornelis","Meijer, Jeroen | van Dijk, Tom | van de Pol, Jaco",Formal Methods and Tools,https://doi.org/10.1007/978-3-030-17465-1_4,http://www.scopus.com/inward/record.url?scp=85064539112&partnerID=8YFLogxK,18,58-75,0.0,2020-01-07 13:34:37.832,VanDijk2019multi-core,,,Conference contribution,2019,Open,,2024-01-05 12:15:59.579,Scopus,"25th International Conference on Tools and Algorithms for the Construction and Analysis of Systems conference series, TACAS 2019",,,3110389 | 3122408 | 3137783,Springer,Not set,,,,,
166447910,2019-01-01,2019-01-01,,Minimal-time synthesis for parametric timed automata,"Bloemen, Vincent  | Petrucci, Laure Simone, Suzanne | van de Pol, Jan Cornelis","André, Étienne | Bloemen, Vincent | Petrucci, Laure | van de Pol, Jaco",Formal Methods and Tools,https://doi.org/10.1007/978-3-030-17465-1_12,http://www.scopus.com/inward/record.url?scp=85064558611&partnerID=8YFLogxK,18,211-228,0.0,2020-01-07 13:32:53.552,André2019minimal,,,Conference contribution,2019,Open,,2024-01-05 16:45:24.081,Scopus,"25th International Conference on Tools and Algorithms for the Construction and Analysis of Systems conference series, TACAS 2019",,,3108567 | 3137783 | 23847066,Springer,Not set,,,,,
166447836,2019-09-01,2019-09-01,,Sound black-box checking in the LearnLib,"Meijer, Jeroen Johan Gerardus | van de Pol, Jan Cornelis","Meijer, Jeroen | van de Pol, Jaco",Formal Methods and Tools,https://doi.org/10.1007/s11334-019-00342-6,http://www.scopus.com/inward/record.url?scp=85066607750&partnerID=8YFLogxK,21,267-287,0.0,2020-01-07 13:31:16.678,Meijer2019sound,,,Article,2019,Open,Learn-based testing | Model checking | Black-box checking | Büchi automata | LearnLib | LTL | LTSmin | Monitors,2024-01-05 16:45:24.05,Scopus,,Innovations in systems and software engineering,1614-5046,3122408 | 3137783,,False,Springer,,,,
166447771,2019-01-01,2019-01-01,,Synchronous or Alternating?,"Meijer, Jeroen Johan Gerardus | van de Pol, Jan Cornelis","Meijer, Jeroen | van de Pol, Jaco",Formal Methods and Tools,https://doi.org/10.1007/978-3-030-22348-9_24,http://www.scopus.com/inward/record.url?scp=85067937168&partnerID=8YFLogxK,14,417-430,0.0,2020-01-07 13:29:53.891,VandePol2019synchronous,,,Chapter,2019,Closed,,2023-08-25 00:37:28.844,Scopus,,,,3122408 | 3137783,Springer,Not set,,,,,
166447693,2019-08-01,2019-08-01,,Concurrent algorithms and data structures for model checking,"van de Pol, Jan Cornelis","van de Pol, Jaco",Formal Methods and Tools,https://doi.org/10.4230/LIPIcs.CONCUR.2019.4,http://www.scopus.com/inward/record.url?scp=85071651945&partnerID=8YFLogxK,,,0.0,2020-01-07 13:26:35.673,VandePol2019concurrent,,4,Conference contribution,2019,Open,Concurrent datastructures | Model checking | Parallel algorithms,2024-01-05 16:45:24.021,Scopus,"30th International Conference on Concurrency Theory, CONCUR 2019",,,3137783,Dagstuhl,Not set,,,,,
166447437,2019-10-01,2019-10-01,,Concurrent chaining hash maps for software model checking,"van de Pol, Jan Cornelis | van der Berg, Freark Iwert","van de Pol, Jaco | van der Berg, Freark I.",Formal Methods and Tools,https://doi.org/10.23919/FMCAD.2019.8894279,http://www.scopus.com/inward/record.url?scp=85075591170&partnerID=8YFLogxK,9,46-54,0.0,2020-01-07 13:20:20.683,VanderBerg2019concurrent,,8894279,Conference contribution,2019,Closed,Multi-threaded | Thread-safe | Hash map | High-performance | Model checking | Data structure | Concurrency,2024-01-05 16:44:00.676,,"19th Conference on Formal Methods in Computer-Aided Design, FMCAD 2019",,,3034139 | 3137783,IEEE,Not set,,,,,
166194066,,,,Machine-based mapping of innovation portfolio dynamics: how to detect success and failure traps,"Englebienne, Gwenn | Miao, Shengfa  | Sools, Anna Maria | Visscher, Klaasjan | de Visser, Matthias","Englebienne, Gwenn  | Miao, Shengfa  | Sools, Anneke A.M. | Visscher, Klaasjan  | de Visser, Matthias ","Human Media Interaction | Psychology, Health & Technology | Science, Technology & Policy Studies | Technology Management and Supply",,,,,0.0,2020-01-06 09:17:12.977,,,,Other,2019,None,"Innovation portfolio management, machine learning",2020-01-06 11:55:42.398,,"27th Annual High Technology Small Firms Conference, HTSF 2019",,,3025496 | 3093745 | 3104169 | 3124546 | 3144666,,Not set,,,,,
164788182,2019-11-18,2019-11-18,2019-11-18,Fault Trees from Data,"Bucur, Doina | Stoelinga, Mariëlle Ida Antoinette","Bucur, Doina | Linard, Alexis | Stoelinga, Mariëlle",Datamanagement & Biometrics | Formal Methods and Tools,https://doi.org/10.1007/978-3-030-35540-1_2,http://www.scopus.com/inward/record.url?scp=85076704235&partnerID=8YFLogxK,19,19-37,0.0,2019-12-31 16:01:29.467,Linard2019fault,,,Conference contribution,2019,Open,Evolutionary algorithm | Fault tree induction | 22/2 OA procedure | Safety-critical systems | Cyber-physical systems,2024-01-05 16:35:37.957,Bibtex,"5th International Symposium on Dependable Software Engineering: Theories, Tools, and Applications, SETTA 2019",,,3018915 | 3035703,Springer,Not set,,,,,
164788101,2019-04-24,2019-04-24,,The Recent Applications of Machine Learning in Rail Track Maintenance,"Chenariyan Nakhaee, Muhammad  | Hiemstra, Djoerd | Stoelinga, Mariëlle Ida Antoinette","Hiemstra, Djoerd | Nakhaee, Muhammad Chenariyan | Noort, Martijn van | Stoelinga, Mariëlle",Datamanagement & Biometrics | Formal Methods and Tools,https://doi.org/10.1007/978-3-030-18744-6_6,http://www.scopus.com/inward/record.url?scp=85066852239&partnerID=8YFLogxK,15,91-105,0.0,2019-12-31 15:55:32.189,ChenariyanNakhaee2019recent,,,Conference contribution,2019,Open,Machine learning | Maintenance | 2023 OA procedure | Rail track | Deep learning,2024-01-05 16:34:14.196,Bibtex,,,,3035703 | 3091652 | 60519787,Springer,Not set,,,,,
164788040,2019-06-01,2019-06-01,,Parametric Analyses of Attack-Fault Trees,"Stoelinga, Mariëlle Ida Antoinette","André, Étienne | Lime, Didier | Ramparison, Mathias | Stoelinga, Mariëlle",Formal Methods and Tools,https://doi.org/10.1109/ACSD.2019.00008,http://www.scopus.com/inward/record.url?scp=85072616449&partnerID=8YFLogxK,10,33-42,0.0,2019-12-31 15:52:01.196,Andre2019parametric,,,Conference contribution,2019,Open,Parametric timed automata | Attack-fault trees | Security | Imitator,2024-01-05 16:34:14.169,Bibtex,"19th International Conference on Application of Concurrency to System Design, ACSD 2019",,,3035703,IEEE,Not set,,,,,
164787978,2019-10-21,2019-10-21,,From Good Intentions to Behaviour Change,"Stoelinga, Mariëlle Ida Antoinette | van Riemsdijk, Maria Birna","Kließ, Malte S. | Stoelinga, Mariëlle | van Riemsdijk, M. Birna",Formal Methods and Tools | Human Media Interaction,https://doi.org/10.1007/978-3-030-33792-6_22,,16,354-369,0.0,2019-12-31 15:47:54.917,Kließ2019from,,,Conference contribution,2019,Open,2023 OA procedure,2024-01-05 16:34:14.141,Bibtex,"22nd International Conference on Principles and Practice of Multi-Agent Systems, PRIMA 2019",,,3030856 | 3035703,Springer,Not set,,,,,
163275682,2019-11-21,2019-11-21,,Multi-criteria and model-based analysis for project selection,"Aldea, Adina Ioana | Daneva, Maia | Iacob, Maria Eugenia","Aldea, Adina | Daneva, Maya | Iacob, Maria-Eugenia | Masyhur, Latifah Helmy","Industrial Engineering & Business Information Systems | Semantics, Cybersecurity & Services",https://doi.org/10.1109/EDOCW.2019.00032,,8,128-135,0.0,2019-12-24 09:33:42.359,Aldea2019multi-criteria,,8907326,Conference contribution,2019,Closed,Impact analysis | Linear programming | Risk analysis | Benefit analysis | Project portfolio management | Capability based Planning | ArchiMate | Cost analysis | Project selection | Analytical hierarchy process | Data envelopment analysis | Enterprise architecture,2024-01-05 16:34:14.004,Scopus,"23rd IEEE International Enterprise Distributed Object Computing Conference, EDOCW 2019",,,3026821 | 3058426 | 3111476,IEEE,Not set,,,,,
162986677,2019-01-01,2019-01-01,,Towards an annotation scheme for complex laughter in speech corpora,"Jansen, Michel-Pierre | Truong, Khiet Phuong","Jansen, Michel-Pierre  | Trouvain, Jürgen | Truong, Khiet Phuong",Human Media Interaction,https://doi.org/10.21437/Interspeech.2019-1557,,5,529-533,0.0,2019-12-21 09:14:51.319,,,,Conference contribution,2019,Open,,2024-01-05 03:54:52.769,,"20th Annual Conference of the International Speech Communication Association: Crossroads of Speech and Language, INTERSPEECH 2019",,,3125618 | 17379891,ISCA,Not set,,,,,
162072761,2019-12-20,2019-12-20,,Developing a method for the operational control of an ecovat system,"de Goeijen, Gijs Jan Herman","de Goeijen, Gijs Jan Herman",Computer Architecture Design and Test for Embedded Systems,https://doi.org/10.3990/1.9789036549097,,159,,0.0,2019-12-20 14:15:37.791,Gijs de Goeijen - Developing a Method for the Operational Control of an Ecovat System,,,"PhD Thesis - Research UT, graduation UT",2019,Open,,2021-12-03 16:02:20.879,,,,,3135564,University of Twente,Not set,,,,,
161748565,2019-10-14,2019-10-14,,Evaluation of dominant and non-dominant hand movements for volleyball action modelling,"Postma, Doederus Boëtius Witsius | Reidsma, Dennis | Salim, Fahim Ahmed | van Beijnum, Bernhard J.F. | van Delden, Robertus Wilhelmus","Cengiz, Kubra | Haider, Fasih | Luz, Saturnino | Naghashi, Vahid | Postma, Dees | Reidsma, Dennis | Salim, Fahim | Tengiz, Izem | Van Delden, Robby | Yengec Tasdemir, Sena Busra | van Beijnum, Bert-Jan",Biomedical Signals and Systems | Human Media Interaction,https://doi.org/10.1145/3351529.3360651,,,,0.0,2019-12-19 20:32:12.996,a8-haider,,8,Conference contribution,2019,Closed,Human-Media Interaction | Gestures Analysis | Multimodal Feedback,2024-01-05 16:28:39.505,,"21st ACM International Conference on Multimodal Interaction, ICMI 2019",,,3022336 | 3047058 | 3055638 | 67476023 | 94495882,Association for Computing Machinery,Not set,,,,,
161741717,2019-10-17,2019-10-17,,Towards smart sports exercises,"Postma, Doederus Boëtius Witsius | Reidsma, Dennis | Salim, Fahim Ahmed | van Beijnum, Bernhard J.F. | van Delden, Robertus Wilhelmus","Koekoek, Jeroen | Postma, Dees | Reidsma, Dennis | Salim, Fahim A. | Van Delden, Robby | Van Hilvoorde, Ivo | Walinga, Wytse | van Beijnum, Bert-Jan",Biomedical Signals and Systems | Human Media Interaction,https://doi.org/10.1145/3341215.3356306,,12,619-630,0.0,2019-12-19 20:27:48.348,p619-postma,,,Conference contribution,2019,Closed,Interaction Technology | Sport | Volleyball | Training | LED Video Floor | Interaction Design,2024-01-05 16:28:39.477,,"6th ACM SIGCHI Annual Symposium on Computer-Human Interaction in Play, CHI PLAY 2019",,,3022336 | 3047058 | 3055638 | 67476023 | 94495882,Association for Computing Machinery,Not set,,,,,
161741577,2019-10-14,2019-10-14,,A searching and automatic video tagging tool for events of interest during volleyball training sessions,"Postma, Doederus Boëtius Witsius | Reidsma, Dennis | Salim, Fahim Ahmed | van Beijnum, Bernhard J.F. | van Delden, Robertus Wilhelmus","Cengiz, Kubra | Haider, Fasih | Luz, Saturnino | Naghashi, Vahid | Postma, Dees | Reidsma, Dennis | Salim, Fahim | Tasdemir, Sena Busra Yengec | Tengiz, Izem | Van Delden, Robby | van Beijnum, Bert-Jan",Biomedical Signals and Systems | Human Media Interaction,https://doi.org/10.1145/3340555.3358660,,3,501-503,0.0,2019-12-19 20:24:09.98,p501-salim,,,Conference contribution,2019,Closed,Human-Media Interaction | Gestures Analysis | Multimodal Feedback,2024-01-05 16:28:39.44,,"21st ACM International Conference on Multimodal Interaction, ICMI 2019",,,3022336 | 3047058 | 3055638 | 67476023 | 94495882,ACM Publishing,Not set,,,,,
161723151,2019-01-01,2019-01-01,,An acoustic and lexical analysis of emotional valence in spontaneous speech,"Heylen, Dirk K.J. | Nazareth, Deniece Saniah | Truong, Khiet Phuong | Westerhof, Gerben Johan","Heylen, Dirk | Janse, Esther | Leimkötter, Sarah | Nazareth, Deniece S. | Tournier, Ellen | Truong, Khiet P. | Westerhof, Gerben J.","Human Media Interaction | Psychology, Health & Technology",https://doi.org/10.21437/Interspeech.2019-1823,http://www.scopus.com/inward/record.url?scp=85074716418&partnerID=8YFLogxK,5,3287-3291,0.0,2019-12-18 16:41:26.961,acoustic,,,Conference contribution,2019,Open,Valence | Sentiment analysis | Autobiographical memory recall | Life events | Older adults | Speech analysis,2024-01-05 16:24:27.968,Scopus,"20th Annual Conference of the International Speech Communication Association: Crossroads of Speech and Language, INTERSPEECH 2019",,,3037534 | 3053555 | 3061643 | 3125618,International Speech Communication Association (ISCA),Not set,,,,,
161722835,2020-01-01,2020-01-01,,Scalable Interdisciplinary Data Science Teaching at the University of Twente,"Oudshoorn, Catharina Gerarda Maria | Poel, Mannes | Seifert, Christin | van Keulen, Maurice","Oudshoorn, C | Poel, Mannes  | Seifert, Christin  | van Keulen, Maurice ",Datamanagement & Biometrics | Health Technology & Services Research,,http://data-science-berlin.de/,8,,0.0,2019-12-19 13:53:59.017,Article,,,Article,2020,Open,,2022-09-30 11:26:10.329,,,Berlin Journal of Data Science,,3016753 | 3046615 | 3137054 | 21212318,,Not set,,,,,
161396318,2019-11-21,2019-11-21,,An architecture for Situation-aware Smart Logistics,"Iacob, Maria Eugenia | Piest, Jean Paul Sebastian | van Sinderen, Marten J.","Charismadiptya, Gilang | Iacob, Maria-Eugenia | Piest, Jean Paul Sebastian | van Sinderen, Marten","Industrial Engineering & Business Information Systems | Services, Cybersecurity & Safety",https://doi.org/10.1109/EDOCW.2019.00030,,10,108-117,0.0,2019-12-18 13:33:42.784,An_Architecture_for_Situation-Aware_Smart_Logistics,,,Paper,2019,Open,22/3 OA procedure,2024-01-05 11:43:53.391,,10th SOEA4EE Workshop,,,3026821 | 3092243 | 53485183,,Not set,,,,,
161394106,2019-08-29,2019-08-29,,Low Complexity Synchronization for Offset Tolerant DFT-Based BFSK Demodulator,"Kokkeler, Andre B.J. | Safapourhajari, Siavash","Kokkeler, Andre B.J. | Safapourhajari, Siavash ",Computer Architecture Design and Test for Embedded Systems,https://doi.org/10.1109/SPAWC.2019.8815394,,,,0.0,2019-12-18 10:38:52.886,08815394,,8815394,Conference contribution,2019,Closed,,2024-01-05 16:20:16.665,,"20th IEEE International Workshop on Signal Processing Advances in Wireless Communications, SPAWC 2019",,,3078661 | 3080892,IEEE,Not set,,,,,
161394069,2019-10-31,2019-10-31,,Offset Tolerant Demodulator for Frequency/Phase Modulation in Time-Varying Channel,"Kokkeler, Andre B.J. | Safapourhajari, Siavash","Kokkeler, Andre B.J. | Safapourhajari, Siavash ",Computer Architecture Design and Test for Embedded Systems,https://doi.org/10.1109/WCNC.2019.8886086,http://www.scopus.com/inward/record.url?scp=85074780438&partnerID=8YFLogxK,6,,0.0,2019-12-18 10:30:17.116,Safapourhajari2019offset,,8886086,Conference contribution,2019,Closed,Frequency/phase modulation | Frequency offset | Ultra-narrowband | Time-varying channel,2024-01-05 16:20:16.637,,"IEEE Wireless Communications and NetworkingConference, WCNC 2019",,,3078661 | 3080892,IEEE,Not set,,,,,
